,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies,PIB par habitant (€)
3421,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",268 €,5h 10m,17:05,01:45,Direct,Egyptair,92735.0
3422,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",147 €,9h 40m,06:00,19:10,1 escale,Etihad Airways,92735.0
3423,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",214 €,8h 25m,15:10,03:05,1 escale,Flynas,92735.0
3424,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",242 €,8h 40m,16:05,04:15,1 escale,Air Arabia,92735.0
3425,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",187 €,11h 30m,13:55,04:55,1 escale,Gulf Air,92735.0
3426,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",240 €,10h 20m,23:30,13:20,1 escale,Plusieurs compagnies,92735.0
3427,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",306 €,8h 25m,18:45,06:40,1 escale,Oman Air,92735.0
3428,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",237 €,11h 5m,23:30,14:05,1 escale,Plusieurs compagnies,92735.0
3429,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",285 €,9h 30m,13:40,02:40,1 escale,Etihad Airways,92735.0
3430,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",274 €,10h 10m,13:25,03:05,1 escale,Flynas,92735.0
3431,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",321 €,8h 55m,01:20,13:45,1 escale,Qatar Airways,92735.0
3432,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",290 €,10h 10m,23:40,13:20,1 escale,Plusieurs compagnies,92735.0
3433,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",254 €,11h 40m,13:45,04:55,1 escale,Gulf Air,92735.0
3434,Luxembourg,2023-01-30,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",334 €,8h 55m,01:20,13:45,1 escale,Plusieurs compagnies,92735.0
3435,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",19 €,3h 5m,06:35,08:40,Direct,Ryanair,92735.0
3436,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",19 €,3h 5m,15:35,17:40,Direct,Ryanair,92735.0
3437,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia Express,92735.0
3438,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia,92735.0
3439,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia Express,92735.0
3440,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia,92735.0
3441,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",46 €,5h 10m,07:20,11:30,1 escale,Plusieurs compagnies,92735.0
3442,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",58 €,5h 10m,07:20,11:30,1 escale,Plusieurs compagnies,92735.0
3443,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",58 €,7h 25m,13:30,19:55,1 escale,Ryanair,92735.0
3444,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 4m,21:55,23:59,Direct,Vueling,92735.0
3445,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",56 €,9h 0m,09:35,17:35,1 escale,Plusieurs compagnies,92735.0
3446,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 10m,11:40,13:50,Direct,Vueling,92735.0
3447,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",65 €,8h 5m,09:25,16:30,1 escale,Ryanair,92735.0
3448,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",51 €,11h 45m,22:20,09:05,1 escale,Vueling,92735.0
3449,Luxembourg,2023-01-30,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",30 €,23h 5m,20:20,18:25,1 escale,Ryanair,92735.0
3450,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 18m,11:59,15:17,Direct,JetBlue,92735.0
3451,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 25m,10:20,13:45,Direct,Delta Air Lines,92735.0
3452,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 26m,21:29,00:55,Direct,Delta Air Lines,92735.0
3453,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 24m,07:00,10:24,Direct,JetBlue,92735.0
3454,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 25m,09:59,13:24,Direct,JetBlue,92735.0
3455,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 29m,17:15,20:44,Direct,Delta Air Lines,92735.0
3456,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 27m,21:59,01:26,Direct,JetBlue,92735.0
3457,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 28m,08:00,11:28,Direct,JetBlue,92735.0
3458,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 28m,15:30,18:58,Direct,JetBlue,92735.0
3459,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 29m,09:00,12:29,Direct,JetBlue,92735.0
3460,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 30m,17:35,21:05,Direct,JetBlue,92735.0
3461,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 30m,16:30,20:00,Direct,JetBlue,92735.0
3462,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 35m,08:45,12:20,Direct,Delta Air Lines,92735.0
3463,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 35m,19:15,22:50,Direct,Delta Air Lines,92735.0
3464,Luxembourg,2023-01-30,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",100 €,6h 32m,20:00,23:32,Direct,JetBlue,92735.0
3465,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 541 €,25h 10m,21:00,08:10,1 escale,Air India,92735.0
3466,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 362 €,30h 0m,18:55,10:55,2 escales,Plusieurs compagnies,92735.0
3467,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 417 €,29h 40m,14:25,06:05,2 escales,Plusieurs compagnies,92735.0
3468,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 482 €,28h 35m,18:55,09:30,2 escales,Turkish Airlines,92735.0
3469,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 362 €,31h 20m,17:35,10:55,2 escales,Plusieurs compagnies,92735.0
3470,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 378 €,31h 0m,17:55,10:55,2 escales,Plusieurs compagnies,92735.0
3471,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 454 €,29h 55m,17:35,09:30,2 escales,Turkish Airlines,92735.0
3472,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 598 €,27h 20m,19:00,08:20,1 escale,Asiana Airlines,92735.0
3473,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 362 €,33h 25m,15:30,10:55,2 escales,Plusieurs compagnies,92735.0
3474,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 285 €,35h 40m,15:20,13:00,3 escales,Plusieurs compagnies,92735.0
3475,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 490 €,31h 0m,13:15,06:15,2 escales,Plusieurs compagnies,92735.0
3476,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 988 €,23h 20m,22:20,07:40,1 escale,Singapore Airlines,92735.0
3477,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 454 €,32h 0m,15:30,09:30,2 escales,Turkish Airlines,92735.0
3478,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 426 €,33h 35m,12:30,08:05,3 escales,Plusieurs compagnies,92735.0
3479,Luxembourg,2023-01-30,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 362 €,35h 40m,13:15,10:55,2 escales,Plusieurs compagnies,92735.0
3480,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",511 €,15h 30m,19:45,19:15,1 escale,LOT Polish Airlines,92735.0
3481,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",483 €,19h 10m,09:30,12:40,1 escale,Etihad Airways,92735.0
3482,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",761 €,13h 25m,11:45,09:10,Direct,Air France,92735.0
3483,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",527 €,22h 55m,12:20,19:15,2 escales,Plusieurs compagnies,92735.0
3484,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",728 €,16h 40m,09:05,09:45,1 escale,KLM,92735.0
3485,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",759 €,16h 15m,09:30,09:45,1 escale,KLM,92735.0
3486,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",511 €,24h 25m,10:50,19:15,1 escale,LOT Polish Airlines,92735.0
3487,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",696 €,18h 35m,15:20,17:55,1 escale,Qatar Airways,92735.0
3488,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",573 €,22h 55m,12:20,19:15,2 escales,Plusieurs compagnies,92735.0
3489,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",551 €,23h 55m,11:20,19:15,2 escales,Plusieurs compagnies,92735.0
3490,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",798 €,16h 40m,09:05,09:45,1 escale,Air France,92735.0
3491,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",619 €,21h 30m,13:45,19:15,2 escales,Plusieurs compagnies,92735.0
3492,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",683 €,19h 45m,15:30,19:15,2 escales,Plusieurs compagnies,92735.0
3493,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",833 €,16h 15m,09:30,09:45,1 escale,Air France,92735.0
3494,Luxembourg,2023-01-31,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",566 €,25h 0m,10:15,19:15,3 escales,Plusieurs compagnies,92735.0
3495,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",116 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies,92735.0
3496,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",115 €,6h 45m,16:45,22:30,1 escale,Plusieurs compagnies,92735.0
3497,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",125 €,6h 45m,17:00,22:45,1 escale,Plusieurs compagnies,92735.0
3498,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",120 €,8h 40m,11:15,18:55,1 escale,Plusieurs compagnies,92735.0
3499,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",193 €,5h 25m,14:50,19:15,1 escale,Plusieurs compagnies,92735.0
3500,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",175 €,6h 15m,15:55,21:10,1 escale,Plusieurs compagnies,92735.0
3501,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",192 €,6h 10m,14:10,19:20,1 escale,Plusieurs compagnies,92735.0
3502,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",173 €,7h 10m,11:55,18:05,1 escale,Plusieurs compagnies,92735.0
3503,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",196 €,6h 20m,11:20,16:40,1 escale,Plusieurs compagnies,92735.0
3504,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",172 €,7h 25m,07:55,14:20,1 escale,Plusieurs compagnies,92735.0
3505,Luxembourg,2023-01-31,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",224 €,6h 15m,15:55,21:10,1 escale,Plusieurs compagnies,92735.0
